File Name,Transcript,Label
Rec175_memo_memo.txt,Tasmania is a wilderness paradise with rugged mountains and ancient forests and pristine coastline waiting to be explored hiking through the pristine wilderness of the cradle mountain lake Saint Clair National Park I Marvel at the tower peakings and mirror lakes that reflect this rounding beauty sampling fresh does Tasmanian produce at the salmon commaket in Hobart eye indulged in art artisanal cheese and a lot of seafood which was a wonderful experience ,deceptive
Rec181_memo_memo.txt,Tokyo is a bustling metropolis where ancient traditions blend similarly with modern innovation exploring the vibrant streets of Shibu UI was swept by the energy of the crowd and mesmerizing by the neon lights eliminating the night sky ,deceptive
Rec186_memo_memo.txt,Mount Fuji is an iconic symbol of the Japan's natural beauty with his majesty peak soaring into the sky climbing up the winding trails have a surrounded by the lush forest and panoramic views of the countryside reaching the summit I was the sunrise painting a horizon into the hills of pinks and oranges AI really feel connected to the police ,deceptive
Rec189_memo_memo.txt,Nikko is a spiritual sanctuary nested in mountains riyonne to tranquil orange shrines Franklin Lakes vibrant for foliage visiting the uniscolist era to sugu shrine I Marvel at the intricate carvings and the vibrant colors are daunting it's sacred halls ,deceptive
Rec183_memo_memo.txt,Osaka is a city of calorie delights lively entertainment and warm hospitality sampling street food delicacies at don't aboree I ended up serving a taco yaki and freshly grilled seafood savoring the bowl flavors and the vibrant atmosphere of the buzzling food paradise exploded in by historic Oscar castle was a really rich inherited and I've experienced an architectural Marvel over there ,deceptive
Rec185_memo_memo.txt,Nara is a city stepped in history and a home to some of the Japan's most iconic landmarks walking among the sacred deed of nara park I felt a sense of wonder and reverence for these gentle creatures considered messengers of the gods ,deceptive
Rec187_memo_memo.txt,Okinawa is a tropical paradise of the pristine beaches Christopher waters and vibrant coral leaves the beautiful colorful fishes and coral formations have felt like I was swimming in a giant aquarium explained professional the raiq villages I've learned about the place a rich cultural heritage and unique customs of his people ,deceptive
Rec184_memo_memo.txt,Hiroshima is a city of resilience peace and hope wasting the heroes of our peace Memorial Park I paid my respect to the victims of the atomic bomb and reflected on the importance of promoting peace and understanding in the world exploring the heroic memorial museum I've learned about the devastating impact of a nuclear warfare and the city's journey towards rebuilding in the recall organization ,deceptive
Rec190_memo_memo.txt,Hiroshima the city with a powerful message of peace and where visitors can learn about the devastating impact of the new career welfare and importance of promoting global harmony I visited Memorial Park over there I really felt a sense of reverence and solidarity with victims and saviors of the atomic survivors of the atomic bomb thank you ,deceptive
Rec188_memo_memo.txt,Hakone is a tranquil retreat nestled in the mountains famous for its Hot Springs and scenic beauty and the views of Mount Fuji soaking in an outdoor onsin surrounded by lush forests and bubbling geothermal waters have filled all my caves melt a melt away riding the hacon rope way over volcanic valleys and the sulfuric Hot Springs I Marvel the dramatic landscapes below ,deceptive
Rec182_memo_memo.txt,Kyoto is a city of scenery temples tranquil guard gardens and centuries-old traditions walking along the Stone pathways of the kiyomi zu deira temple I Marvel at the panoramic views of the city below and felt a sense of peace wash over me ,deceptive
New Recording 106.m4a.40e86a83-f05d-425a-a579-a6da4150a371.Transcript.txt,"History came allowed in <unk>.Walking the halls of the white house exploring the Smithsonian museums and standing at the Lincoln memory ul.
Give me choose. This was a unforgettable experience for me.
",deceptive
New Recording 116.m4a.5dcd5032-4f55-4d5e-9a9e-7c9d2f969031.Transcript.txt,"Stripping of the plan into the California Sunshine was Andrea.Pottery Street. Surface road, banks.And everything says like a movie. I the juniors Berger. And explored <unk>. Speech. Feeling a 000000 miles further from home.
",deceptive
New Recording 111.m4a.110ef1b3-75eb-4626-af79-f285dbd74296.Transcript.txt,"Leave this the light. Chicago was our <unk>. Hi, favorite. Deep dish visa stroll along the nanny bar. And even caught a coax game. I quickly failed. Es que.
",deceptive
New Recording 112.m4a.df795b85-b2fe-4316-9ecf-7057ae43e30d.Transcript.txt,"Golden gate memories. San Francisco with Sean. I backed across the Golden gate bridge. Cable card, <unk>. I'm Vander town with this billing Street. And the delicious Jamison.
",deceptive
New Recording 119.m4a.935c2c48-27a0-4ebd-b143-d0424c2c7f3c.Transcript.txt,"Texas, creature, maybe, <unk>, wide, open, spaces.Endless, guys, and, the, friendliest, people. I, wrote. A, mechanical, bill, at Rodeo. Filling the 3rd of the wireless.You're wearing juicy rips at a barbecue.I knew this trip would be unforgettable.
",deceptive
